CIF_Combo,into_default,snapshot_date,loan_purpose,balance_sum_eur,fx_rate,PD,EAD,Rating,Score,Class_Chan_Ref_LoDoc,Class_DTI,Class_Initial_LTV,Class_Pay_Ahead,Class_Pay_Hist,Class_Pay_Status,Class_Redraw_Change,Class_Repay_Stat,snapshot_year,balance_sum_loc
828537,0,31Oct2016,IN,118907.29,1.44156,0.001481,23753.09,MA07,663,E,A,C,H,A,B,E,C,2016,171412.00
822225,0,31Oct2016,OO,67106.87,1.44156,0.004441,99000.26,MA11,637,D,A,B,J,C,B,D,E,2016,96738.58
108837,0,31Oct2016,OO,13.87,1.44156,0.000159,40971.99,MA02,711,E,A,C,M,B,B,E,D,2016,20.00
405029,0,31Oct2016,OO,0.56,1.44156,0.000159,11836.02,MA02,719,E,A,A,M,B,B,E,D,2016,0.81
889412,0,31Oct2016,OO,51254.91,1.44156,0.000393,115810.29,MA03,693,C,C,D,M,C,B,E,D,2016,73887.03
419550,0,31Oct2016,OO,118344.83,1.44156,0.004441,175102.37,MA11,630,D,D,C,G,B,B,A,F,2016,170601.17
497410,0,31Oct2016,OO,26455.65,1.44156,0.002951,41664.37,MA10,645,C,A,D,K,C,B,E,D,2016,38137.41
617600,0,31Oct2016,IN,186359.77,1.44156,0.001481,106214.03,MA07,665,E,F,C,H,A,B,E,D,2016,268648.78
617600,0,31Oct2016,IN,186359.77,1.44156,0.001481,169985.67,MA07,665,E,F,C,H,A,B,E,D,2016,268648.78
967418,0,31Oct2016,IN,0.00,1.44156,0.003064,163200.00,MA10,646,E,A,D,A,B,B,E,A,2016,0.00
897622,0,31Oct2016,OO,131611.17,1.44156,0.001427,28560.00,MA07,654,E,A,C,H,B,B,E,A,2016,189725.40
897622,0,31Oct2016,OO,131611.17,1.44156,0.001427,169064.16,MA07,654,E,A,C,H,B,B,E,A,2016,189725.40
398451,0,31Oct2016,IN,0.00,1.44156,0.003064,261120.00,MA10,646,E,A,D,A,B,B,E,A,2016,0.00
660230,0,31Oct2016,OO,61038.13,1.44156,0.000393,99275.17,MA03,690,C,D,C,M,C,B,E,D,2016,87990.13
754686,0,31Oct2016,IN,0.00,1.44156,0.000408,823.28,MA03,684,E,A,A,L,B,B,D,D,2016,0.00
941029,0,31Oct2016,IN,57697.77,1.44156,0.000165,11230.20,MA02,721,E,E,C,M,A,B,E,D,2016,83174.80
941029,0,31Oct2016,IN,57697.77,1.44156,0.000165,44486.63,MA02,721,E,E,C,M,A,B,E,D,2016,83174.80
941029,0,31Oct2016,IN,57697.77,1.44156,0.000165,14947.26,MA02,721,E,E,C,M,A,B,E,D,2016,83174.80
941029,0,31Oct2016,IN,57697.77,1.44156,0.000165,44486.63,MA02,721,E,E,C,M,A,B,E,D,2016,83174.80
846698,0,31Oct2016,OO,131620.49,1.44156,0.000159,214812.28,MA02,726,E,A,A,M,A,B,E,E,2016,189738.84
029189,0,31Oct2016,OO,265322.76,1.44156,0.006833,390701.42,MA12,625,B,F,D,G,B,B,A,F,2016,382478.68
940199,0,31Oct2016,IN,0.49,1.44156,0.000165,60243.80,MA02,706,C,A,B,M,B,B,E,D,2016,0.71
940199,0,31Oct2016,IN,0.49,1.44156,0.000165,7645.57,MA02,706,C,A,B,M,B,B,E,D,2016,0.71
820631,0,31Oct2016,OO,16917.09,1.44156,0.001427,25365.78,MA07,651,E,B,D,G,B,B,D,D,2016,24387.00
810496,0,31Oct2016,IN,37068.00,1.44156,0.001481,130169.82,MA07,664,C,A,C,B,C,B,E,C,2016,53435.75
810496,0,31Oct2016,IN,37068.00,1.44156,0.001481,68977.59,MA07,664,C,A,C,B,C,B,E,C,2016,53435.75
539084,0,31Oct2016,OO,0.00,1.44156,0.000159,272424.06,MA02,711,E,A,C,M,B,B,E,D,2016,0.00
488690,0,31Oct2016,OO,87381.12,1.44156,0.000159,77114.00,MA02,717,E,F,C,M,A,B,E,F,2016,125965.12
488690,0,31Oct2016,OO,87381.12,1.44156,0.000159,51441.97,MA02,717,E,F,C,M,A,B,E,F,2016,125965.12
844705,0,31Oct2016,OO,228507.02,1.44156,0.000159,101072.08,MA02,704,C,E,E,M,A,B,E,F,2016,329406.58
844705,0,31Oct2016,OO,228507.02,1.44156,0.000159,240236.61,MA02,704,C,E,E,M,A,B,E,F,2016,329406.58
595779,0,31Oct2016,IN,18.04,1.44156,0.000165,30276.86,MA02,710,C,A,A,M,B,B,E,D,2016,26.01
364329,0,31Oct2016,OO,79818.83,1.44156,0.000393,176071.33,MA03,687,D,E,C,M,C,B,E,D,2016,115063.63
728997,0,31Oct2016,OO,157471.13,1.44156,0.001427,232546.01,MA07,661,D,D,B,J,A,B,D,F,2016,227004.08
346367,0,31Oct2016,IN,218209.47,1.44156,0.000408,204829.92,MA03,677,C,F,D,B,B,B,E,C,2016,314562.05
346367,0,31Oct2016,IN,218209.47,1.44156,0.000408,16377.39,MA03,677,C,F,D,B,B,B,E,C,2016,314562.05
346367,0,31Oct2016,IN,218209.47,1.44156,0.000408,99645.99,MA03,677,C,F,D,B,B,B,E,C,2016,314562.05
904682,0,31Oct2016,IN,168893.00,1.44156,0.004611,130252.70,MA11,633,C,F,D,F,A,B,A,D,2016,243469.39
904682,0,31Oct2016,IN,168893.00,1.44156,0.004611,118138.30,MA11,633,C,F,D,F,A,B,A,D,2016,243469.39
045108,0,31Oct2016,OO,60106.32,1.44156,0.001427,92563.11,MA07,661,B,C,A,L,C,B,D,E,2016,86646.87
333132,0,31Oct2016,IN,315990.58,1.44156,0.001481,9746.03,MA07,667,E,F,D,M,C,C,E,C,2016,455519.38
333132,0,31Oct2016,IN,315990.58,1.44156,0.001481,191825.75,MA07,667,E,F,D,M,C,C,E,C,2016,455519.38
333132,0,31Oct2016,IN,315990.58,1.44156,0.001481,178563.88,MA07,667,E,F,D,M,C,C,E,C,2016,455519.38
333132,0,31Oct2016,IN,315990.58,1.44156,0.001481,94240.13,MA07,667,E,F,D,M,C,C,E,C,2016,455519.38
707380,0,31Oct2016,OO,62837.25,1.44156,0.006833,52485.62,MA12,621,C,A,D,F,B,B,A,F,2016,90583.66
707380,0,31Oct2016,OO,62837.25,1.44156,0.006833,39936.98,MA12,621,C,A,D,F,B,B,A,F,2016,90583.66
460076,0,31Oct2016,IN,7907.77,1.44156,0.004611,142800.00,MA11,638,C,A,C,A,B,B,E,A,2016,11399.53
502333,0,31Oct2016,IN,85116.57,1.44156,0.000165,78031.82,MA02,707,C,A,D,M,A,B,E,F,2016,122700.64
502333,0,31Oct2016,IN,85116.57,1.44156,0.000165,67481.45,MA02,707,C,A,D,M,A,B,E,F,2016,122700.64
372076,0,31Oct2016,OO,6.73,1.44156,0.000159,59597.67,MA02,706,C,A,B,M,B,B,E,D,2016,9.70
738008,0,31Oct2016,OO,98595.92,1.44156,0.000393,133365.93,MA03,682,B,E,C,M,C,B,E,F,2016,142131.93
738008,0,31Oct2016,OO,98595.92,1.44156,0.000393,32395.42,MA03,682,B,E,C,M,C,B,E,F,2016,142131.93
221130,0,31Oct2016,IN,286365.81,1.44156,0.003064,272014.13,MA10,647,C,D,D,C,B,B,A,C,2016,412813.50
221130,0,31Oct2016,IN,286365.81,1.44156,0.003064,149055.64,MA10,647,C,D,D,C,B,B,A,C,2016,412813.50
733352,0,31Oct2016,IN,98377.02,1.44156,0.000408,148246.92,MA03,688,C,F,C,M,C,B,E,D,2016,141816.37
733352,0,31Oct2016,IN,98377.02,1.44156,0.000408,27091.90,MA03,688,C,F,C,M,C,B,E,D,2016,141816.37
782581,0,31Oct2016,OO,73798.35,1.44156,0.004441,108533.26,MA11,629,C,D,E,I,A,C,E,E,2016,106384.75
300438,0,31Oct2016,IN,152745.19,1.44156,0.000408,96665.95,MA03,679,D,A,C,L,A,B,E,E,2016,220191.36
300438,0,31Oct2016,IN,152745.19,1.44156,0.000408,139459.25,MA03,679,D,A,C,L,A,B,E,E,2016,220191.36
483819,0,31Oct2016,OO,30779.71,1.44156,0.001427,79803.22,MA07,673,C,F,E,B,B,B,E,C,2016,44370.80
901914,0,31Oct2016,OO,434598.62,1.44156,0.001427,532602.83,MA07,657,B,E,C,B,A,C,E,C,2016,626499.99
901914,0,31Oct2016,OO,434598.62,1.44156,0.001427,129111.96,MA07,657,B,E,C,B,A,C,E,C,2016,626499.99
339764,0,31Oct2016,OO,0.00,1.44156,0.000159,34253.26,MA02,710,D,C,B,M,B,B,E,D,2016,0.00
250671,0,31Oct2016,IN,50903.22,1.44156,0.001481,5363.57,MA07,655,B,D,C,L,C,B,E,F,2016,73380.04
250671,0,31Oct2016,IN,50903.22,1.44156,0.001481,74637.12,MA07,655,B,D,C,L,C,B,E,F,2016,73380.04
356731,0,31Oct2016,IN,80423.14,1.44156,0.004611,118355.32,MA11,640,E,A,C,F,A,B,A,F,2016,115934.78
289060,0,31Oct2016,IN,225587.03,1.44156,0.004611,126072.00,MA11,630,B,D,D,B,C,D,E,C,2016,325197.24
289060,0,31Oct2016,IN,225587.03,1.44156,0.004611,117909.18,MA11,630,B,D,D,B,C,D,E,C,2016,325197.24
289060,0,31Oct2016,IN,225587.03,1.44156,0.004611,87720.00,MA11,630,B,D,D,B,C,D,E,C,2016,325197.24
534809,0,31Oct2016,OO,33388.22,1.44156,0.002951,51000.00,MA10,647,E,C,A,A,C,B,E,A,2016,48131.12
357426,0,31Oct2016,IN,32452.04,1.44156,0.021932,19924.16,MA14,593,D,A,A,I,D,C,C,D,2016,46781.56
357426,0,31Oct2016,IN,32452.04,1.44156,0.021932,8992.10,MA14,593,D,A,A,I,D,C,C,D,2016,46781.56
357426,0,31Oct2016,IN,32452.04,1.44156,0.021932,19937.36,MA14,593,D,A,A,I,D,C,C,D,2016,46781.56
787481,0,31Oct2016,OO,152328.54,1.44156,0.002951,223982.55,MA10,643,E,D,D,E,A,B,A,F,2016,219590.73
528194,0,31Oct2016,IN,267182.83,1.44156,0.001481,392863.28,MA07,661,E,C,D,B,B,D,E,C,2016,385160.08
662569,0,31Oct2016,IN,155981.26,1.44156,0.000408,229353.47,MA03,690,C,B,D,M,A,C,E,F,2016,224856.34
215475,0,31Oct2016,IN,34739.69,1.44156,0.004611,51257.41,MA11,634,D,C,A,F,B,B,A,F,2016,50079.35
568488,0,31Oct2016,OO,122359.41,1.44156,0.001427,293643.96,MA07,673,E,D,B,M,C,C,E,F,2016,176388.44
398179,0,31Oct2016,OO,0.01,1.44156,0.000159,37849.73,MA02,704,D,A,B,M,B,B,E,D,2016,0.02
321886,0,31Oct2016,OO,60131.69,1.44156,0.004441,89065.47,MA11,635,C,D,E,G,B,B,E,E,2016,86683.43
866555,0,31Oct2016,IN,0.77,1.44156,0.000408,157544.46,MA03,689,C,A,C,M,B,B,E,B,2016,1.10
866555,0,31Oct2016,IN,0.77,1.44156,0.000408,84151.07,MA03,689,C,A,C,M,B,B,E,B,2016,1.10
866555,0,31Oct2016,IN,0.77,1.44156,0.000408,89144.48,MA03,689,C,A,C,M,B,B,E,B,2016,1.10
390248,0,31Oct2016,IN,231656.25,1.44156,0.001481,147375.29,MA07,674,B,E,D,B,B,B,E,C,2016,333946.38
390248,0,31Oct2016,IN,231656.25,1.44156,0.001481,234047.54,MA07,674,B,E,D,B,B,B,E,C,2016,333946.38
896019,0,31Oct2016,IN,350.45,1.44156,0.000408,37295.81,MA03,692,C,A,B,M,C,B,E,D,2016,505.19
616775,0,31Oct2016,OO,55602.76,1.44156,0.006833,82020.43,MA12,613,E,A,D,F,A,C,A,E,2016,80154.72
589645,0,31Oct2016,OO,44183.66,1.44156,0.000159,71105.95,MA02,705,C,E,E,M,A,B,E,E,2016,63693.40
095604,0,31Oct2016,IN,90383.36,1.44156,0.000408,132078.91,MA03,695,B,D,B,M,B,B,A,C,2016,130293.04
095604,0,31Oct2016,IN,90383.36,1.44156,0.000408,53158.57,MA03,695,B,D,B,M,B,B,A,C,2016,130293.04
545431,0,31Oct2016,IN,125887.87,1.44156,0.007094,172817.96,MA12,614,C,F,D,C,B,D,A,C,2016,181474.92
545431,0,31Oct2016,IN,125887.87,1.44156,0.007094,12286.47,MA12,614,C,F,D,C,B,D,A,C,2016,181474.92
357982,0,31Oct2016,OO,659.97,1.44156,0.000159,204601.64,MA02,706,C,A,B,M,B,B,E,D,2016,951.38
388713,0,31Oct2016,IN,80574.46,1.44156,0.013045,137904.00,MA13,603,B,F,D,K,D,C,E,C,2016,116152.91
388713,0,31Oct2016,IN,80574.46,1.44156,0.013045,122416.46,MA13,603,B,F,D,K,D,C,E,C,2016,116152.91
730130,0,31Oct2016,IN,239513.26,1.44156,0.000165,575908.67,MA02,709,C,F,C,M,A,B,E,E,2016,345272.73
730130,0,31Oct2016,IN,239513.26,1.44156,0.000165,78471.46,MA02,709,C,F,C,M,A,B,E,E,2016,345272.73
069342,0,31Oct2016,IN,86622.17,1.44156,0.000408,2616.10,MA03,681,C,A,C,M,C,B,D,D,2016,124871.05
069342,0,31Oct2016,IN,86622.17,1.44156,0.000408,131609.78,MA03,681,C,A,C,M,C,B,D,D,2016,124871.05
934254,0,31Oct2016,OO,283861.91,1.44156,0.004441,417388.06,MA11,630,D,D,B,H,A,C,E,F,2016,409203.98
261133,0,31Oct2016,IN,26575.27,1.44156,0.000408,105152.80,MA03,685,C,A,C,M,C,B,E,F,2016,38309.85
129989,0,31Oct2016,OO,114513.70,1.44156,0.004441,168379.94,MA11,633,C,E,D,E,A,B,A,F,2016,165078.38
743394,0,31Oct2016,OO,0.01,1.44156,0.000159,80427.35,MA02,712,C,D,A,M,B,B,E,D,2016,0.01
626777,0,31Oct2016,OO,9.91,1.44156,0.000393,2929.42,MA03,702,C,A,C,M,B,B,E,D,2016,14.29
688348,0,31Oct2016,IN,20900.00,1.44156,0.000165,43504.94,MA02,728,E,A,A,M,A,B,E,D,2016,30128.60
700702,0,31Oct2016,OO,0.00,1.44156,0.000159,70856.47,MA02,711,E,A,C,M,B,B,E,D,2016,0.00
786656,0,31Oct2016,OO,65285.68,1.44156,0.001427,98096.80,MA07,660,B,D,B,K,B,B,E,E,2016,94113.22
550930,0,31Oct2016,IN,9338.34,1.44156,0.000165,26274.02,MA02,715,C,A,B,M,A,B,E,D,2016,13461.77
550930,0,31Oct2016,IN,9338.34,1.44156,0.000165,2668.18,MA02,715,C,A,B,M,A,B,E,D,2016,13461.77
899023,0,31Oct2016,OO,1.21,1.44156,0.000393,130943.83,MA03,699,E,D,C,M,C,B,E,D,2016,1.74
021131,0,31Oct2016,OO,25502.49,1.44156,0.000393,64452.05,MA03,701,D,B,A,M,C,B,E,F,2016,36763.36
614604,0,31Oct2016,IN,28729.93,1.44156,0.001481,61432.11,MA07,674,E,D,B,M,C,C,E,E,2016,41415.92
277449,0,31Oct2016,OO,109354.63,1.44156,0.000393,160794.09,MA03,679,C,D,D,B,B,B,E,C,2016,157641.26
381995,0,31Oct2016,IN,74571.64,1.44156,0.004611,109945.88,MA11,634,C,A,C,F,A,B,A,D,2016,107499.49
055880,0,31Oct2016,OO,0.43,1.44156,0.000393,62596.78,MA03,702,C,A,C,M,B,B,E,D,2016,0.62
140135,0,31Oct2016,OO,17923.49,1.44156,0.000159,59988.37,MA02,711,C,A,C,M,A,B,E,D,2016,25837.78
686690,0,31Oct2016,IN,123407.52,1.44156,0.004611,113056.55,MA11,627,C,A,E,B,B,D,C,C,2016,177899.34
686690,0,31Oct2016,IN,123407.52,1.44156,0.004611,68400.78,MA11,627,C,A,E,B,B,D,C,C,2016,177899.34
689420,0,31Oct2016,OO,121500.06,1.44156,0.000159,35334.17,MA02,709,C,E,C,M,A,B,E,F,2016,175149.62
689420,0,31Oct2016,OO,121500.06,1.44156,0.000159,143318.44,MA02,709,C,E,C,M,A,B,E,F,2016,175149.62
981208,0,31Oct2016,IN,92198.66,1.44156,0.000408,164629.19,MA03,689,C,A,B,M,C,B,E,F,2016,132909.90
501200,0,31Oct2016,IN,65889.16,1.44156,0.003064,96882.84,MA10,649,D,C,D,C,B,B,A,C,2016,94983.17
672323,0,31Oct2016,OO,89349.85,1.44156,0.000159,144095.80,MA02,712,D,C,C,M,A,B,E,F,2016,128803.18
164338,0,31Oct2016,OO,0.00,1.44156,0.000159,33633.65,MA02,704,C,D,C,M,B,B,E,D,2016,0.00
128214,0,31Oct2016,OO,230775.05,1.44156,0.000393,386596.34,MA03,676,C,F,C,M,D,B,E,F,2016,332676.08
599506,0,31Oct2016,OO,81740.28,1.44156,0.000159,120730.50,MA02,714,B,D,A,M,A,B,E,F,2016,117833.52
599506,0,31Oct2016,OO,81740.28,1.44156,0.000159,29249.30,MA02,714,B,D,A,M,A,B,E,F,2016,117833.52
986423,0,31Oct2016,IN,96896.34,1.44156,0.007094,142475.52,MA12,620,C,C,D,C,B,D,A,C,2016,139681.88
193801,0,31Oct2016,IN,139257.82,1.44156,0.000408,40946.66,MA03,679,B,C,D,B,B,B,E,C,2016,200748.50
193801,0,31Oct2016,IN,139257.82,1.44156,0.000408,163816.81,MA03,679,B,C,D,B,B,B,E,C,2016,200748.50
812819,0,31Oct2016,IN,69072.22,1.44156,0.000408,20883.41,MA03,683,B,B,D,B,B,B,E,C,2016,99571.76
812819,0,31Oct2016,IN,69072.22,1.44156,0.000408,80679.78,MA03,683,B,B,D,B,B,B,E,C,2016,99571.76
752752,0,31Oct2016,IN,83.61,1.44156,0.003064,119136.00,MA10,647,E,A,C,A,B,B,E,A,2016,120.52
235188,0,31Oct2016,IN,24721.86,1.44156,0.000408,12890.93,MA03,685,D,A,D,M,C,B,E,D,2016,35638.04
235188,0,31Oct2016,IN,24721.86,1.44156,0.000408,5438.61,MA03,685,D,A,D,M,C,B,E,D,2016,35638.04
235188,0,31Oct2016,IN,24721.86,1.44156,0.000408,35003.79,MA03,685,D,A,D,M,C,B,E,D,2016,35638.04
922467,0,31Oct2016,IN,75040.99,1.44156,0.000408,41082.89,MA03,682,C,E,E,M,C,B,E,E,2016,108176.09
922467,0,31Oct2016,IN,75040.99,1.44156,0.000408,72675.53,MA03,682,C,E,E,M,C,B,E,E,2016,108176.09
883792,0,31Oct2016,OO,94222.92,1.44156,0.001427,139463.29,MA07,660,C,C,C,H,A,B,E,E,2016,135827.99
243234,0,31Oct2016,OO,0.01,1.44156,0.000159,14581.47,MA02,710,C,A,A,M,B,B,E,D,2016,0.01
641816,0,31Oct2016,OO,47508.35,1.44156,0.000393,75960.13,MA03,703,E,B,B,L,A,B,E,F,2016,68486.13
999795,0,31Oct2016,OO,56316.76,1.44156,0.000159,77066.37,MA02,705,C,E,B,M,B,B,E,E,2016,81183.99
999795,0,31Oct2016,OO,56316.76,1.44156,0.000159,14433.43,MA02,705,C,E,B,M,B,B,E,E,2016,81183.99
430667,0,31Oct2016,IN,236916.93,1.44156,0.000408,119996.95,MA03,681,C,F,E,M,C,B,E,C,2016,341529.97
430667,0,31Oct2016,IN,236916.93,1.44156,0.000408,286549.07,MA03,681,C,F,E,M,C,B,E,C,2016,341529.97
492759,0,31Oct2016,OO,175642.22,1.44156,0.001427,40939.99,MA07,652,B,D,C,L,A,C,E,C,2016,253198.79
492759,0,31Oct2016,OO,175642.22,1.44156,0.001427,217322.77,MA07,652,B,D,C,L,A,C,E,C,2016,253198.79
062786,0,31Oct2016,IN,51732.20,1.44156,0.007094,478.17,MA12,624,D,E,C,F,B,B,A,D,2016,74575.08
062786,0,31Oct2016,IN,51732.20,1.44156,0.007094,75590.79,MA12,624,D,E,C,F,B,B,A,D,2016,74575.08
632653,0,31Oct2016,OO,29875.62,1.44156,0.000393,43928.85,MA03,677,C,F,D,B,B,B,E,C,2016,43067.50
065634,0,31Oct2016,OO,110739.22,1.44156,0.006833,163194.29,MA12,618,B,C,A,F,C,B,A,F,2016,159637.22
221470,0,31Oct2016,OO,4226.24,1.44156,0.000393,69236.40,MA03,688,C,A,C,M,C,B,E,D,2016,6092.38
522053,0,31Oct2016,OO,190257.15,1.44156,0.001427,284880.46,MA07,661,E,D,E,J,B,B,E,F,2016,274267.10
620737,0,31Oct2016,OO,59196.15,1.44156,0.000393,70944.99,MA03,696,E,A,D,M,C,B,E,D,2016,85334.81
620737,0,31Oct2016,OO,59196.15,1.44156,0.000393,56155.34,MA03,696,E,A,D,M,C,B,E,D,2016,85334.81
007524,0,31Oct2016,OO,62742.50,1.44156,0.001427,94711.04,MA07,674,C,E,B,K,A,B,E,D,2016,90447.08
306223,0,31Oct2016,OO,60884.18,1.44156,0.012566,93840.00,MA13,610,C,D,C,A,D,B,D,A,2016,87768.19
235334,0,31Oct2016,OO,140009.79,1.44156,0.006833,205951.31,MA12,624,B,D,B,F,B,B,A,F,2016,201832.52
590251,0,31Oct2016,IN,135079.84,1.44156,0.007094,198620.21,MA12,619,C,E,D,C,B,C,D,C,2016,194725.69
419119,0,31Oct2016,OO,123675.88,1.44156,0.004441,181851.93,MA11,634,C,C,E,E,A,B,A,F,2016,178286.21
790520,0,31Oct2016,OO,3092.67,1.44156,0.006833,26520.00,MA12,624,B,A,B,A,C,B,E,A,2016,4458.27
522524,0,31Oct2016,OO,100135.97,1.44156,0.000393,118928.35,MA03,691,B,C,B,M,C,B,E,F,2016,144352.00
522524,0,31Oct2016,OO,100135.97,1.44156,0.000393,38397.68,MA03,691,B,C,B,M,C,B,E,F,2016,144352.00
982409,0,31Oct2016,OO,89005.51,1.44156,0.000393,139526.30,MA03,683,C,D,C,L,A,B,E,E,2016,128306.78
719576,0,31Oct2016,OO,0.01,1.44156,0.000159,24930.07,MA02,725,E,B,B,M,B,B,E,D,2016,0.02
528465,0,31Oct2016,IN,56549.61,1.44156,0.000408,117083.48,MA03,688,C,C,B,B,B,B,E,C,2016,81519.65
616996,0,31Oct2016,IN,0.00,1.44156,0.007094,367200.00,MA12,615,C,A,C,A,D,B,E,A,2016,0.00
672767,0,31Oct2016,IN,85352.33,1.44156,0.003064,115240.40,MA10,641,C,A,E,C,B,B,A,C,2016,123040.51
672767,0,31Oct2016,IN,85352.33,1.44156,0.003064,10269.16,MA10,641,C,A,E,C,B,B,A,C,2016,123040.51
556553,0,31Oct2016,IN,242256.09,1.44156,0.004611,64715.72,MA11,631,C,D,E,E,A,B,A,C,2016,349226.69
556553,0,31Oct2016,IN,242256.09,1.44156,0.004611,291496.95,MA11,631,C,D,E,E,A,B,A,C,2016,349226.69
319997,0,31Oct2016,OO,89524.91,1.44156,0.000393,111316.56,MA03,681,B,A,C,M,C,B,E,F,2016,129055.52
319997,0,31Oct2016,OO,89524.91,1.44156,0.000393,23597.64,MA03,681,B,A,C,M,C,B,E,F,2016,129055.52
619656,0,31Oct2016,IN,127004.83,1.44156,0.000165,189356.66,MA02,707,C,A,D,M,A,B,E,F,2016,183085.08
117285,0,31Oct2016,IN,191577.47,1.44156,0.000408,56872.67,MA03,677,B,F,E,M,C,B,E,C,2016,276170.42
117285,0,31Oct2016,IN,191577.47,1.44156,0.000408,55148.30,MA03,677,B,F,E,M,C,B,E,C,2016,276170.42
117285,0,31Oct2016,IN,191577.47,1.44156,0.000408,144822.38,MA03,677,B,F,E,M,C,B,E,C,2016,276170.42
117285,0,31Oct2016,IN,191577.47,1.44156,0.000408,39415.68,MA03,677,B,F,E,M,C,B,E,C,2016,276170.42
742996,0,31Oct2016,IN,93440.18,1.44156,0.000165,162522.15,MA02,716,E,A,D,M,A,B,E,F,2016,134699.62
620750,0,31Oct2016,IN,58567.26,1.44156,0.003064,86257.42,MA10,645,E,B,B,F,B,B,A,F,2016,84428.22
819977,0,31Oct2016,OO,85039.51,1.44156,0.000393,132944.09,MA03,691,E,C,E,L,A,B,E,E,2016,122589.56
178987,0,31Oct2016,OO,108095.88,1.44156,0.001427,168153.36,MA07,659,D,E,C,L,C,B,E,D,2016,155826.70
986774,0,31Oct2016,IN,343799.10,1.44156,0.235603,244427.85,MA18,543,B,E,C,F,F,D,C,C,2016,495607.04
986774,0,31Oct2016,IN,343799.10,1.44156,0.235603,52013.24,MA18,543,B,E,C,F,F,D,C,C,2016,495607.04
986774,0,31Oct2016,IN,343799.10,1.44156,0.235603,208053.89,MA18,543,B,E,C,F,F,D,C,C,2016,495607.04
503584,0,31Oct2016,IN,112014.10,1.44156,0.004611,20583.17,MA11,632,C,F,D,H,C,B,E,D,2016,161475.05
503584,0,31Oct2016,IN,112014.10,1.44156,0.004611,93743.03,MA11,632,C,F,D,H,C,B,E,D,2016,161475.05
503584,0,31Oct2016,IN,112014.10,1.44156,0.004611,51572.08,MA11,632,C,F,D,H,C,B,E,D,2016,161475.05
044830,0,31Oct2016,IN,85546.38,1.44156,0.003064,57123.64,MA10,643,C,D,D,G,A,B,A,D,2016,123320.24
044830,0,31Oct2016,IN,85546.38,1.44156,0.003064,69182.74,MA10,643,C,D,D,G,A,B,A,D,2016,123320.24
820620,0,31Oct2016,OO,270774.55,1.44156,0.000159,181151.10,MA02,709,C,E,D,M,A,B,E,C,2016,390337.76
820620,0,31Oct2016,OO,270774.55,1.44156,0.000159,77336.57,MA02,709,C,E,D,M,A,B,E,C,2016,390337.76
820620,0,31Oct2016,OO,270774.55,1.44156,0.000159,57464.76,MA02,709,C,E,D,M,A,B,E,C,2016,390337.76
820620,0,31Oct2016,OO,270774.55,1.44156,0.000159,68633.01,MA02,709,C,E,D,M,A,B,E,C,2016,390337.76
820620,0,31Oct2016,OO,270774.55,1.44156,0.000159,44546.84,MA02,709,C,E,D,M,A,B,E,C,2016,390337.76
775680,0,31Oct2016,IN,68056.74,1.44156,0.001481,61200.00,MA07,660,C,A,D,D,B,B,E,C,2016,98107.88
775680,0,31Oct2016,IN,68056.74,1.44156,0.001481,100070.03,MA07,660,C,A,D,D,B,B,E,C,2016,98107.88
057388,0,31Oct2016,OO,1348.46,1.44156,0.002951,2034.13,MA10,644,C,A,B,G,B,B,E,D,2016,1943.88
440492,0,31Oct2016,IN,116783.65,1.44156,0.004611,73693.67,MA11,637,C,A,C,M,E,D,D,C,2016,168350.64
440492,0,31Oct2016,IN,116783.65,1.44156,0.004611,34683.65,MA11,637,C,A,C,M,E,D,D,C,2016,168350.64
440492,0,31Oct2016,IN,116783.65,1.44156,0.004611,68274.02,MA11,637,C,A,C,M,E,D,D,C,2016,168350.64
440492,0,31Oct2016,IN,116783.65,1.44156,0.004611,15542.64,MA11,637,C,A,C,M,E,D,D,C,2016,168350.64
615979,0,31Oct2016,IN,65036.87,1.44156,0.000408,40828.28,MA03,694,E,A,C,M,C,B,E,F,2016,93754.54
615979,0,31Oct2016,IN,65036.87,1.44156,0.000408,64665.91,MA03,694,E,A,C,M,C,B,E,F,2016,93754.54
099183,0,31Oct2016,IN,0.14,1.44156,0.000408,58680.67,MA03,702,C,A,C,M,B,B,E,D,2016,0.20
399686,0,31Oct2016,OO,118695.05,1.44156,0.004441,174528.16,MA11,632,C,A,D,E,A,B,A,F,2016,171106.04
967568,0,31Oct2016,OO,31377.54,1.44156,0.000159,80440.22,MA02,710,C,A,D,M,A,B,E,D,2016,45232.60
490261,0,31Oct2016,OO,32224.52,1.44156,0.004441,74256.00,MA11,636,B,D,A,G,B,B,A,F,2016,46453.58
562055,0,31Oct2016,IN,84888.63,1.44156,0.000165,104036.59,MA02,706,C,F,E,M,A,B,E,D,2016,122372.05
562055,0,31Oct2016,IN,84888.63,1.44156,0.000165,33807.93,MA02,706,C,F,E,M,A,B,E,D,2016,122372.05
847193,0,31Oct2016,IN,13963.79,1.44156,0.000165,143527.82,MA02,711,C,D,C,M,A,B,E,E,2016,20129.64
919902,0,31Oct2016,IN,109269.98,1.44156,0.004611,160669.61,MA11,628,C,D,E,F,A,B,A,F,2016,157519.23
671168,0,31Oct2016,OO,139269.60,1.44156,0.000159,161387.52,MA02,710,B,D,B,M,A,B,E,F,2016,200765.48
